codice_istat;anno;abitanti
055026;2019;1071
055026;2020;1061
043035;2019;1017
043035;2020;988
067033;2019;1735
067033;2020;1683
099024;2019;2750
099024;2020;2681
069063;2019;232
069063;2020;219
069064;2019;441
069064;2020;445
068027;2019;12111
068027;2020;11972
079092;2019;2001
079092;2020;1963
069065;2019;1556
069065;2020;1554
025037;2019;350
025037;2020;355
021063;2019;1588
021063;2020;1624
058076;2019;214
058076;2020;212
091072;2019;1830
091072;2020;1821
111054;2019;1392
111054;2020;1371
065091;2019;1743
065091;2020;1753
066067;2019;648
066067;2020;652
090056;2019;2331
090056;2020;2331
022139;2019;21592
022139;2020;21675
041043;2019;6188
041043;2020;6049
008040;2019;829
008040;2020;815
065092;2019;887
065092;2020;875
097067;2019;912
097067;2020;895
004161;2019;271
004161;2020;269
004162;2019;115
004162;2020;112
007048;2019;464
007048;2020;457
028061;2019;3815
028061;2020;3816
015170;2019;11119
015170;2020;11227
001184;2019;3181
001184;2020;3176
001185;2019;521
001185;2020;526
001186;2019;644
001186;2020;626
019068;2019;3364
019068;2020;3351
002091;2019;289
002091;2020;281
017139;2019;544
017139;2020;541
017140;2019;603
017140;2020;604
065093;2019;681
065093;2020;668
001187;2019;763
001187;2020;748
054039;2019;164768
054039;2020;164880
041044;2019;94896
041044;2020;95152
046022;2019;3448
046022;2020;3389
023058;2019;17152
023058;2020;17222
068028;2019;120463
068028;2020;119862
019069;2019;1514
019069;2020;1510
066068;2019;2166
066068;2020;2121
097068;2019;2229
097068;2020;2227
094031;2019;1624
094031;2020;1660
071038;2019;4389
071038;2020;4344
015171;2019;23470
015171;2020;23746
023059;2019;10809
023059;2020;10832
047012;2019;19464
047012;2020;19445
066069;2019;3932
066069;2020;3866
062050;2019;1951
062050;2020;1925
066070;2019;1146
066070;2020;1130
094032;2019;845
094032;2020;829
076058;2019;1807
076058;2020;1777
094033;2019;252
094033;2020;257
057049;2019;1988
057049;2020;1951
068029;2019;484
068029;2020;481
060049;2019;1482
060049;2020;1475
015172;2019;9054
015172;2020;9045
019070;2019;627
019070;2020;605
001188;2019;617
001188;2020;616
070051;2019;3733
070051;2020;3685
101017;2019;8995
101017;2020;8876
065094;2019;1102
065094;2020;1080
082055;2019;3168
082055;2020;3122
082056;2019;2655
082056;2020;2583
057050;2019;1106
057050;2020;1082
070052;2019;1112
070052;2020;1097
041045;2019;2804
041045;2020;2782
043036;2019;1923
043036;2020;1881
109031;2019;2280
109031;2020;2234
079094;2019;1092
079094;2020;1055
079095;2019;2575
079095;2020;2531
081024;2019;8083
081024;2020;8072
064071;2019;306
064071;2020;285
003116;2019;1376
003116;2020;1344
096042;2019;1511
096042;2020;1506
083067;2019;1281
083067;2020;1273
094034;2019;443
094034;2020;434
066071;2019;1436
066071;2020;1403
029035;2019;1540
029035;2020;1522
004163;2019;5639
004163;2020;5618
002093;2019;1283
002093;2020;1288
017141;2019;1489
017141;2020;1465
004164;2019;340
004164;2020;326
033032;2019;103904
033032;2020;104260
028062;2019;1271
028062;2020;1259
019071;2019;3385
019116;2019;3986
019116;2020;3942
065095;2019;1272
065095;2020;1234
017142;2019;4722
017142;2020;4742
009048;2019;806
009048;2020;792
082057;2019;5970
082057;2020;5859
061056;2019;2271
061056;2020;2255
052020;2019;4127
052020;2020;4094
017206;2019;4666
017206;2020;4684
041047;2019;2124
041047;2020;2088
078097;2019;1414
078097;2020;1410
068030;2019;8577
068030;2020;8556
013183;2019;1061
013183;2020;1056
033033;2019;2207
033033;2020;2198
019072;2019;2493
019072;2020;2501
001189;2019;15324
001189;2020;15448
024077;2019;2148
024077;2020;2170
004165;2019;2118
004165;2020;2120
016162;2019;1419
016162;2020;1446
027028;2019;12399
027028;2020;12358
063053;2019;12858
063053;2020;12783
079096;2019;2580
079096;2020;2589
037047;2019;17514
037047;2020;17528
056043;2019;1974
056043;2020;1968
014048;2019;1382
014048;2020;1404
016163;2019;1064
016163;2020;1066
004166;2019;2763
004166;2020;2770
014049;2019;2126
014049;2020;2139
096043;2019;507
096043;2020;491
046023;2019;2278
046023;2020;2248
086014;2019;21188
086014;2020;21043
016164;2019;1204
016164;2020;1202
016165;2019;384
016165;2020;391
028063;2019;11097
028063;2020;11071
016166;2019;86
016166;2020;89
068031;2019;1315
068031;2020;1314
076059;2019;5784
076059;2020;5693
060050;2019;1144
060050;2020;1122
060051;2019;2809
060051;2020;2766
005084;2019;568
005084;2020;552
096044;2019;176
096044;2020;178
087035;2019;4055
087035;2020;4035
061057;2019;10753
061057;2020;10604
060052;2019;6364
060052;2020;6305
103053;2019;1500
103053;2020;1471
054040;2019;3532
054040;2020;3521
052021;2019;2076
052021;2020;2056
019073;2019;1115
019073;2020;1120
018111;2019;815
018111;2020;800
009049;2019;8581
009049;2020;8477
006129;2019;907
006129;2020;896
094035;2019;706
094035;2020;668
008041;2019;450
008041;2020;442
067034;2019;249
067034;2020;243
070053;2019;1285
070053;2020;1273
070054;2019;222
070054;2020;219
064072;2019;2241
064072;2020;2122
069103;2019;128
069103;2020;130
078098;2019;1238
078098;2020;1207
076060;2019;3961
076060;2020;3931
054041;2019;2028
054041;2020;2010
061058;2019;4594
061058;2020;4543
071039;2019;2632
071039;2020;2604
068032;2019;471
068032;2020;467
078099;2019;1063
078099;2020;1051
076061;2019;962
076061;2020;949
086015;2019;6688
086015;2020;6561
004167;2019;72
004167;2020;76
062051;2019;520
062051;2020;515
041048;2019;634
041048;2020;622
046024;2019;23073
046024;2020;22997
064073;2019;1487
064073;2020;1465
061059;2019;2892
061059;2020;2881
062052;2019;3035
062052;2020;2996
047013;2019;9161
047013;2020;9165
018112;2019;859
018112;2020;865
018113;2019;1915
018113;2020;1816
026096;2020;6599
022234;2019;1439
022234;2020;1435
025039;2019;3727
025039;2020;3706
037048;2019;7061
037048;2020;7113
026057;2019;11953
026057;2020;11858
008042;2019;1341
008042;2020;1334
019074;2019;1267
019074;2020;1265
015173;2019;15610
015173;2020;15608
098045;2019;1743
098045;2020;1705
046025;2019;2482
046025;2020;2413
010043;2019;2490
010043;2020;2474
018114;2019;2644
018114;2020;2634
019075;2019;1585
019075;2020;1589
051030;2019;3095
051030;2020;3075
022142;2019;660
022142;2020;645
043038;2019;1372
043038;2020;1352
103054;2019;2516
103054;2020;2508
036031;2019;2317
036031;2020;2284
060053;2019;4533
060053;2020;4468
008043;2019;770
008043;2020;768
060054;2019;2461
060054;2020;2465
061060;2019;5800
061060;2020;5730
076062;2019;6902
076062;2020;6848
011021;2019;560
011021;2020;545
013184;2019;235
013184;2020;237
002096;2019;138
002096;2020;139
111055;2019;1171
111055;2020;1151
063054;2019;5988
063054;2020;5957
018115;2019;1689
018115;2020;1711
001190;2019;2912
001190;2020;2894
029036;2019;1138
029036;2020;1133
001191;2019;35719
001191;2020;35695
067035;2019;14959
067035;2020;14889
005085;2019;219
005085;2020;215
001192;2019;8428
001192;2020;8413
093030;2019;1511
093030;2020;1527
022143;2019;3059
022143;2020;3055
041049;2019;1913
041049;2020;1879
004168;2019;1400
004168;2020;1400
001193;2019;3843
001193;2020;3880
002097;2019;181
002097;2020;185
015175;2019;36428
015175;2020;36437
049012;2019;33360
049012;2020;33180
028064;2019;9536
028064;2020;9487
043039;2019;1065
043039;2020;1031
001194;2019;18169
001194;2020;18167
005086;2019;606
005086;2020;587
028065;2019;19908
028065;2020;19969
024078;2019;8286
024078;2020;8219
033034;2019;611
033034;2020;600
004169;2019;978
004169;2020;982
083068;2019;3884
083068;2020;3850
050026;2019;90096
050026;2020;90036
003119;2019;807
003119;2020;814
001195;2019;3400
001195;2020;3364
111056;2019;848
111056;2020;827
065096;2019;2554
065096;2020;2530
017143;2019;7972
017143;2020;7921
058077;2019;748
058077;2020;728
077020;2019;17078
077020;2020;16978
047014;2019;90833
047014;2020;90908
053019;2019;3758
053019;2020;3746
020041;2019;1687
020041;2020;1710
014050;2019;1913
014050;2020;1915
001196;2019;1349
001196;2020;1365
018116;2019;706
018116;2020;698
019076;2019;6393
019076;2020;6362
102027;2019;9088
102027;2020;9120
069066;2019;1019
069066;2020;1002
066072;2019;4399
066072;2020;4246
094036;2019;317
094036;2020;310
102028;2019;1057
102028;2020;1029
080059;2019;1118
080059;2020;1102
078100;2019;718
078100;2020;687
079099;2019;2071
079099;2020;2007
080060;2019;3774
080060;2020;3756
021064;2019;727
021064;2020;740
013185;2019;829
013185;2020;826
090057;2019;4464
090057;2020;4427
009050;2019;632
009050;2020;642
004170;2019;3343
004170;2020;3346
030075;2019;2470
030075;2020;2438
045013;2019;2115
045013;2020;2123
033035;2019;9070
033035;2020;9135
060055;2019;4047
060055;2020;4002
075061;2019;5944
075061;2020;5912
052022;2019;28780
052022;2020;28763
100004;2019;10071
100004;2020;9993
057051;2019;2020
057051;2020;1959
057052;2019;1264
057052;2020;1261
071040;2019;2618
071040;2020;2587
057053;2019;6220
057053;2020;6195
057054;2019;2789
057054;2020;2774
057055;2019;2508
057055;2020;2510
066073;2019;1068
066073;2020;1060
038018;2019;9701
038018;2020;9769
020042;2019;6518
020042;2020;6496
057056;2019;521
057056;2020;509
042037;2019;669
042037;2020;657
043040;2019;245
043040;2020;232
094037;2019;626
094037;2020;621
099028;2019;5211
099028;2020;5160
054042;2019;98
054042;2020;94
069067;2019;846
069067;2020;832
063055;2019;21658
063055;2020;21880
081016;2019;1465
081016;2020;1436
072034;2019;1440
072034;2020;1339
014051;2019;1867
014051;2020;1851
015176;2019;8372
015176;2020;8375
013186;2019;679
013186;2020;689
016167;2019;1594
016167;2020;1589
003120;2019;1395
003120;2020;1372
001197;2019;10239
001197;2020;10153
024079;2019;4309
024079;2020;4263
017144;2019;2496
017144;2020;2465
093031;2019;3130
093031;2020;3129
029037;2019;3884
029037;2020;3821
034050;2019;3163
034050;2020;3182
058078;2019;2273
058078;2020;2281
102029;2019;943
102029;2020;943
077021;2019;17726
077021;2020;17788
072035;2019;17660
072035;2020;17563
036032;2019;1620
036032;2020;1604
055027;2019;226
055027;2020;223
080061;2019;9958
080061;2020;9834
082058;2019;3174
082058;2020;3097
065097;2019;5290
065097;2020;5223
007049;2019;1538
007049;2020;1536
063056;2019;13325
063056;2020;13312
043041;2019;6527
043041;2020;6468
065098;2019;2301
065098;2020;2268
082059;2019;2924
082059;2020;2885
096046;2019;2088
096046;2020;2085
069068;2019;2166
069068;2020;2128
004171;2019;1138
004171;2020;1104
017145;2019;2646
017145;2020;2652
028066;2019;3340
028066;2020;3358
042038;2019;4568
042038;2020;4625
050027;2019;5602
050027;2020;5577
001198;2019;1019
001198;2020;993
077022;2019;4043
077022;2020;4007
006131;2019;352
006131;2020;336
022144;2019;2490
022144;2020;2461
003121;2019;2154
003121;2020;2120
058079;2019;61227
058079;2020;61346
063057;2019;40053
063057;2020;40094
063058;2019;25203
063058;2020;25115
008044;2019;843
008044;2020;844
017146;2019;3732
017146;2020;3743
020043;2019;1680
020043;2020;1688
095042;2019;248
095042;2020;237
017147;2019;5166
017147;2020;5209
096047;2019;3784
096047;2020;3778
013187;2019;239
013187;2020;233
050028;2019;15524
050028;2020;15489
028067;2019;2377
028067;2020;2388
048033;2019;20627
048033;2020;20480
007050;2019;177
007050;2020;173
001199;2019;3280
001199;2020;3210
062053;2019;2520
062053;2020;2492
047016;2019;8893
047016;2020;8852
033036;2019;4734
033036;2020;4709
017148;2019;1782
017148;2020;1757
026058;2019;8290
026058;2020;8271
021065;2019;195
021065;2020;192
014052;2019;2282
014052;2020;2235
013188;2019;4301
013188;2020;4330
025040;2019;8156
025040;2020;8074
018117;2019;783
018117;2020;781
016168;2019;1796
016168;2020;1772
028069;2019;13576
028069;2020;13544
016170;2019;11451
016170;2020;11490
030076;2019;1381
030076;2020;1353
065099;2019;26055
065099;2020;26002
029038;2019;2214
029038;2020;2195
004172;2019;165
004172;2020;167
060056;2019;12798
060056;2020;12588
006132;2019;3500
006132;2020;3494
008045;2019;2304
008045;2020;2307
050029;2019;28935
050029;2020;29187
062054;2019;2128
062054;2020;2083
061061;2019;1632
061061;2020;1612
028068;2019;3711
028068;2020;3736
033037;2019;6537
033037;2020;6557
016169;2019;6780
016169;2020;6773
006133;2019;1414
006133;2020;1377
017149;2019;7083
017149;2020;7020
007051;2019;809
007051;2020;801
006134;2019;549
006134;2020;571
020044;2019;2370
020044;2020;2316
016171;2019;3351
016171;2020;3336
059017;2019;14683
059017;2020;14763
009051;2019;811
009051;2020;833
016172;2019;4966
016172;2020;4974
017150;2019;6837
017150;2020;6851
045014;2019;7184
045014;2020;7095
007052;2019;3630
007052;2020;3592
059018;2019;3278
059018;2020;3309
109032;2019;1666
109032;2020;1656
006135;2019;336
006135;2020;329
058080;2019;1124
058080;2020;1119
026059;2019;12887
026059;2020;13045
006136;2019;1000
006136;2020;1008
068033;2019;4929
068033;2020;4874
051031;2019;6102
051031;2020;6089
055028;2019;1938
055028;2020;1909
046026;2019;8895
046026;2020;8840
093032;2019;15118
093032;2020;15075
093033;2019;51557
093033;2020;51733
013189;2019;4797
013189;2020;4781
008046;2019;666
008046;2020;654
030077;2019;2553
030077;2020;2526
005087;2019;2024
005087;2020;2022
018118;2019;1474
018118;2020;1474
001200;2019;1027
001200;2020;1052
022244;2019;1808
022244;2020;1793
063059;2019;53979
063059;2020;53485
061062;2019;7798
061062;2020;7840
040031;2019;752
040031;2020;732
080062;2019;1148
080062;2020;1109
049013;2019;3656
049013;2020;3654
012113;2019;2882
012113;2020;2878
075097;2019;6281
075097;2020;6230
084028;2019;16266
084028;2020;16055
020045;2019;16445
020045;2020;16437
043042;2019;12060
043042;2020;11952
109033;2019;16039
109033;2020;16054
109034;2019;25603
109034;2020;25646
029039;2019;9582
029039;2020;9449
090058;2019;21891
090058;2020;21732
012114;2019;2327
012114;2020;2298
029052;2019;14189
029052;2020;14082
026060;2019;761
026060;2020;751
070055;2019;2436
070055;2020;2405
049014;2019;11930
049014;2020;11902
010044;2019;379
010044;2020;372
027029;2019;24669
027029;2020;24632
038019;2019;11507
038019;2020;11493
089020;2019;3847
089020;2020;3805
111057;2019;5024
111057;2020;4958
011022;2019;3481
011022;2020;3388
096048;2019;1198
096048;2020;1171
091073;2019;2993
091073;2020;3041
024080;2019;562
024080;2020;557
065100;2019;3872
065100;2020;3836
026061;2019;2190
026061;2020;2184
057057;2019;616
057057;2020;602
060057;2019;1102
060057;2020;1088
021066;2019;1885
021066;2020;1916
014053;2019;668
014053;2020;656
065101;2019;2048
065101;2020;2036
002102;2019;581
002102;2020;565
076063;2019;66734
076063;2020;66393
043043;2019;15811
043043;2020;15902
024081;2019;3128
024081;2020;3088
026062;2019;5199
026062;2020;5159
023060;2019;7280
023060;2020;7243
035029;2019;7133
035029;2020;7167
030078;2019;5457
030078;2020;5472
057058;2019;322
057058;2020;314
019077;2019;1454
019077;2020;1433
088008;2019;19116
088008;2020;19084
094038;2019;2260
094038;2020;2243
015177;2019;6185
015177;2020;6216
006137;2019;295
006137;2020;295
017151;2019;3504
017151;2020;3543
024082;2019;2789
024082;2020;2789
006138;2019;4590
006138;2020;4540
090059;2019;2568
090059;2020;2522
028070;2019;3526
028070;2020;3526
063060;2019;79752
063060;2020;79407
030079;2019;6930
030079;2020;6963
015178;2019;8444
015178;2020;8490
016173;2019;4622
016173;2020;4587
030080;2019;3595
030080;2020;3582
004173;2019;232
004173;2020;237
001201;2019;753
001201;2020;751
078101;2019;6593
078101;2020;6542
065102;2019;2005
065102;2020;2019
017152;2019;2903
017152;2020;2876
001202;2019;243
001202;2020;252
001203;2019;1885
001203;2020;1892
096049;2019;2356
096049;2020;2335
027030;2019;4632
027030;2020;4649
001204;2019;225
001204;2020;219
002104;2019;725
002104;2020;712
001205;2019;1288
001205;2020;1265
006139;2019;479
006139;2020;482
001206;2019;756
001206;2020;733
014054;2019;2961
014054;2020;2958
066074;2019;478
066074;2020;462
093034;2019;8391
093034;2020;8300
064074;2019;2936
064074;2020;2871
061063;2019;1440
061063;2020;1422
061064;2019;1516
061064;2020;1479
001207;2019;512
001207;2020;480
100005;2019;193723
100005;2020;194223
021067;2019;3599
021067;2020;3629
030081;2019;906
030081;2020;883
003122;2019;1858
003122;2020;1863
066075;2019;7385
066075;2020;7306
064075;2019;3741
064075;2020;3739
051041;2019;5660
051041;2020;5582
093035;2019;3496
093035;2020;3444
096050;2019;2075
096050;2020;2060
004174;2019;173
004174;2020;173
030082;2019;1457
030082;2020;1448
054043;2019;695
054043;2020;706
022230;2019;6689
022230;2020;6721
040032;2019;6199
040032;2020;6158
022147;2019;4503
022147;2020;4523
021068;2019;551
021068;2020;550
016174;2019;1845
016174;2020;1850
006140;2019;1964
006140;2020;1947
026063;2019;17078
026063;2020;17119
015179;2019;7334
015179;2020;7336
008047;2019;464
008047;2020;469
097069;2019;2227
097069;2020;2203
030083;2019;4070
030083;2020;4027
103055;2019;754
103055;2020;759
103056;2019;556
103056;2020;543
040033;2019;750
040033;2020;723
016175;2019;1107
016175;2020;1098
103057;2019;1946
103057;2020;1912
030084;2019;236
030084;2020;252
030085;2019;753
030085;2020;743
007053;2019;1023
007053;2020;1031
017153;2019;1530
017153;2020;1533
061065;2019;1808
061065;2020;1790
016176;2019;4927
016176;2020;4834
075062;2019;5147
075098;2020;9608
023061;2019;2521
023061;2020;2510
069069;2019;905
069069;2020;877
017155;2019;6792
017155;2020;6802
066076;2019;950
066076;2020;918
004175;2019;520
004175;2020;508
065103;2019;1080
065103;2020;1059
036033;2019;3714
036033;2020;3736
097070;2019;2258
097070;2020;2269
022245;2019;5424
022245;2020;5385
004176;2019;1992
004176;2020;2021
004177;2019;690
004177;2020;686
089021;2019;11709
089021;2020;11585
059019;2019;13917
059019;2020;13839
082060;2019;4581
082060;2020;4482
056044;2019;559
056044;2020;529
063061;2019;10343
063061;2020;10288
010045;2019;138
010045;2020;134
013192;2019;930
013192;2020;946
059020;2019;1199
059020;2020;1187
017156;2019;7324
017156;2020;7227
017157;2019;912
017157;2020;891
021069;2019;267
021069;2020;258
070056;2019;109
070056;2020;105
004178;2019;430
004178;2020;425
017158;2019;3404
017158;2020;3452
062055;2019;1353
062055;2020;1353
092050;2019;7226
092050;2020;7185
030086;2019;916
030086;2020;872
073022;2019;11433
073022;2020;11363
016177;2019;1705
016177;2020;1685
013193;2019;1361
013193;2020;1374
090060;2019;722
090060;2020;719
072036;2019;26115
072036;2020;26056
064076;2019;1852
064076;2020;1861
069070;2019;762
069070;2020;748
001208;2019;332
001208;2020;329
063062;2019;25277
063062;2020;25218
005088;2019;171
005088;2020;166
